Manufacturer,Model,SystemID,Security Level
LGE,L-01J,7080,L1
LGE,L-01K,7889,L1
LGE,L-01L,13988,L1
LGE,L-02K,8120,L1
LGE,L-03K,8309,L1
LGE,L-41A,17765,L1
LGE,L-51A,17517,L1
LGE,L-52A,19690,L1
LGE,lucye,7106,L1
LGE,mcaymanlm,18464,L1
LGE,mh2lm,14478,L1
LGE,p1,6346,L3
LGE,phoenix_sprout,9380,L1
LGE,pplus,6518,L1
LGE,rainbowlm,20160,L1
LGE,tf10,14183,L1
LGE,tf10w,14510,L1
LGE,tf840,7323,L1
LGE,timelm,16446,L1
LGE,winglm,18469,L1
Life Fitness,SE4,18620,L1
Linkplay,A97,23448,L3
Linkplay,A98,23461,L3
Linn,DSM,20868,L3
Linux,Linux,10129,L1
Linux,Linux-x64x11,8857,L3
Longcheer,gm5plus_s_sprout,6646,L1
MA5X,MA5X_QUALCOMM_AMSS8930_PHONE_2012,213,L1
Magic Leap,,7721,L3
Makena,,7442,L3
Makena,,7443,L3
Makena,,7444,L3
Makena,,7445,L3
Makena,,7446,L3
Malata Mobile - Pegatron,axolotl,17601,L1
Malata Mobile - Pegatron,DP-CTX1,10299,L1
Malata Mobile - Pegatron,UR5,16024,L1
Malata Mobile - Pegatron,UR7,11580,L1
MARUSYS,UWAP-101,18103,L1
Marvell TV,dolphin,16937,L1
Marvell TV,elektra_syn,18341,L1
Marvell TV,lk02,21208,L1
Marvell TV,platypus,19168,L1
Marvell TV,sequoia,7724,L1
Marvell,,5762,L1
Marvell,ATV_BG2DTV_DMP,5156,L1
Marvell,ATV_BG2DTV_WILLOW,5157,L1
Marvell,ATV_BG2Q_4KU,5154,L1
Marvell,ATV_BG2Q_DMP,5153,L1
Marvell,ATV_BG2Q_WILLOW,5155,L1
Marvell,bg2ct_rdkdmp,4151,L1
Marvell,bg2q4k_spruce,6103,L1
Marvell,bg2q4k_spruce,6309,L1
Marvell,bg2q4k_tpv2k15,6321,L1
Marvell,bg4ct_spruce,6264,L1
Marvell,Cedar,4304,L1
Marvell,GTV4_BG2Q_DMP,5152,L1
Marvell,GTV4_DMP,4305,L1
Marvell,JB_DMP,4306,L1
Marvell,magi,4191,L1
MARVELL,MARVELL_BROWNSTONE_TABLET_2012,154,L1
Marvell,Willow,4303,L1
MBX,,6808,L3
Mediabox,MBXZA115/MBXZA/MBX/dolphin-fvd-p1,6501,L3
MediaTek STB TV,,17807,L1
MediaTek STB TV,,17878,L1
MediaTek STB TV,,18756,L1
MediaTek STB TV,pineapplem,14528,L1
MediaTek STB TV,waxapple,13595,L1
Mediatek TV - Pegatron,kustardapple,17630,L1
MediaTek TV,,15108,L1
MediaTek TV,,17816,L1
MediaTek TV,,18544,L1
MediaTek TV,,18581,L1
MediaTek TV,,19129,L1
MediaTek TV,,23200,L1
MediaTek TV,,23803,L1
MediaTek TV,,26158,L1
MediaTek TV,,26206,L1
MediaTek TV,griggs,14460,L1
MediaTek TV,hunter,14461,L1
MediaTek TV,isto,14462,L1
MediaTek TV,kenai,17595,L1
Mediatek,,15703,L1
Mediatek,,6696,L1
Mediatek,,7355,L1
Mediatek,720pv2,4250,L1
Mediatek,alps,5498,L1
Mediatek,balto,8909,L1
MediaTek,MT5399,5594,L1
MediaTek,MT5595,6391,L1
MediaTek,MT5596,6652,L1
Mediatek,MT5890,5801,L1
MediaTek,MT5891,6266,L1
MediaTek,MTK6589,4249,L1
MediaTek,MTK8560 Test,5194,L1
Medion,E1081X,23207,L1
Medion,P1071X,18235,L1
Medion,P1091X,21755,L1
MeeBoss,M100,6053,L2
MeeBoss,M150,6054,L2
MeeBoss,M150R,6043,L1
Meizu - Pegatron,,20022,L1
Meizu - Pegatron,,20440,L1
Meizu - Pegatron,meizu18,20546,L1
Meizu - Pegatron,meizu18Pro,20012,L1
Meizu - Pegatron,meizu18s,23271,L1
Meizu - Pegatron,meizu18sPro,23272,L1
Meizu - Pegatron,meizu18X,22666,L1
Memobox,Memobox UFO,7435,L1
Memoboxsbx,sbx602,8737,L1
MEMOHi,,9991,L3
Meta,Quest 2/Hollywood,17676,L1
MI,REDMI NOTE,6842,L3
Micromax,,20668,L1
Micromax,,21930,L1
Micromax,,21972,L1
Micromax,,21996,L1
Micromax,,24850,L1
Micromax,,25379,L1
Micromax,,25599,L1
Micromax,,25756,L1
Micromax,,25758,L1
Micromax,E6533,24574,L1
Micromax,E6746,20671,L1
Micromax,E7446,22281,L1
MICROMAX,MICROMAX_P300_ANDROID_A10_2012,248,L1
Micromax,P666,5860,L2
Micromax,P690/P690G,6015,L1
Microsoft,,17510,L1
Microsoft,,21603,L1
Microsoft,,23616,L1
Microsoft,Xbox One/S/X,10132,L3
Microsoft,Xbox One/S/X,19923,L3
Microsoft,Xbox One/S/X,21807,L3
Microsoft,Xbox One/S/X,8050,L3
Migu TV - Harman,,15862,L1
Migu TV - Harman,MGV2002,14873,L1
Migu TV - Harman,MGV2002_HK,16326,L1
MINIX,NEO-U1,6526,L1
MINIX,NEO-U9-H,7011,L1
MINIX,NEO-U9-H-2,7138,L1
MINIX,TEST,6629,L1
MINIX,U9-TEST,7029,L1
MIRADA,,7584,L3
MIRADA,,7595,L3
MIRADA,,7596,L3
MIRADA,m387tlc,7806,L1
MIRC Electronics Ltd.,ONIDA - Android TV,8131,L1
Mitrastar,,7700,L1
Mitsubishi Electric Corporation,RA1000,8911,L1
Mitsubishi Electric Corporation,RA2000,14444,L1
Mitsubishi Electric Corporation,XS1000,9186,L1
MKTECH,歡樂看/Fain TV,8858,L1
Mobibase,ATV1220T2,6387,L1
MobiTV,MC-01,5375,L1
MobiWire - Mediatek,X4G,8988,L1
Mod,PD403-019,6671,L3
Mod-Tab,,6706,L3
Montage-LZ,,24721,L1
morescreen,gk-mp1111c,8058,L1
MoreScreens,more-box-s905x,7158,L1
Motorola,,24421,L1
Motorola,,25240,L1
Motorola,,26558,L1
Motorola,,26560,L1
Motorola,addison,6766,L1
Motorola,ali_n,8042,L1
Motorola,athene,6560,L1
Motorola,bingo,14051,L1
Motorola,blackjack,16472,L1
Motorola,burton,17049,L1
Motorola,cedric,6973,L1
Motorola,clark,6214,L1
Motorola,cyprus64,22826,L1
Motorola,doha,14554,L1
Motorola,dubai,19811,L1
Motorola,ellis,22214,L1
Motorola,falcon_cdma,5183,L1
Motorola,falcon_cdma,5638,L1
Motorola,falcon_test,4507,L1
Motorola,falcon_umts,5182,L1
Motorola,falcon_umts,5302,L1
Motorola,falcon_umts,5731,L1
Motorola,falcon_umts,6099,L1
Motorola,fiji,16377,L1
Motorola,foles,12887,L1
Motorola,griffin,6561,L1
Motorola,guam,18025,L1
Motorola,guamna,22213,L1
Motorola,hannah,8041,L1
Motorola,hawaii,24577,L1
Motorola,hawaiip,24394,L1
Motorola,hiphic,23418,L1
Motorola,ibiza,20600,L1
Motorola,java,21350,L1
Motorola,jeter,7997,L1
Motorola,kane,12751,L1
Motorola,kiev,18609,L1
Motorola,kinzie,6255,L1
Motorola,lisbon,22215,L1
Motorola,lux,6167,L1
Motorola,malta,18905,L1
Motorola,motorola,4259,L1
MOTOROLA,MOTOROLA_ANDROID_MOBILE_2012,180,L1
MOTOROLA,MOTOROLA_INTEL_ATOM_Z2460_2012,203,L1
MOTOROLA,MOTOROLA_OMAP_TEST_2012,81,L1
MOTOROLA,MOTOROLA_QUALCOMM_TEST_2012,166,L1
MOTOROLA,MOTOROLA_XOOM2_FACTORY_TAB_2011,100,L1
Motorola,MSM8226 Based phone,4395,L1
Motorola,MSM8526 Based  phone,4284,L1
Motorola,MSM8626 Based  phone,4283,L1
Motorola,MSM8626 Based phone,4393,L1
Motorola,MSM8960 Based  phone,4285,L1
Motorola,MSM8960 Based phone,4367,L1
Motorola,MSM8960 Based phone,4470,L1
Motorola,MSM8960,5149,L1
Motorola,MSM8960,5865,L1
Motorola,MSM8960,6045,L1
Motorola,MSM8960PRO Based  phone,4282,L1
Motorola,MSM8960PRO Based phone,4392,L1
Motorola,nash,7264,L1
Motorola,ocean,10235,L1
Motorola,olson,13234,L1
Motorola,osprey,6106,L1
Motorola,payton,7463,L1
Motorola,Peregrine,5301,L1
Motorola,peregrine,5439,L1
Motorola,peregrine,5866,L1
Motorola,peregrine,6046,L1
Motorola,QC80_89,4260,L1
Motorola,quark,5568,L3
Motorola,quark,5730,L3
Motorola,quark,6047,L3
Motorola,racer,17477,L1
Motorola,rhannah,8006,L1
Motorola,saipan,21783,L1
Motorola,SMi,4241,L1
Motorola,victara,5368,L1
MSI,N821,5197,L1
MSI,N821,5225,L1
MStar Semiconductor Inc.,,7840,L1
MStar Semiconductor Inc.,MStar Android TV,13259,L1
MStar Semiconductor Inc.,MStar Android TV,9157,L1
MStar,eldridge,10301,L1
MStar,foraker,11277,L1
MStar,M7621,9246,L1
MStar,Manhattan,6513,L1
MStar,Manhattan,6514,L1
MT,EGCI384_UHD_MT,6353,L1
MTC TV,,15857,L1
MTC TV,,25327,L1
MTC TV,,26284,L1
MTC TV,,26364,L1
MTC TV,bangbae,13247,L1
MTC TV,bruno,20941,L1
MTC TV,DMTS21LC,22406,L1
MTC TV,HG680,17906,L1
MTC TV,komagome,13246,L1
MTC TV,S2000,21797,L1
MTC TV,S2003,21805,L1
MTC TV,S3000,25354,L1
MTC TV,S4000,22549,L1
MTC TV,sadang,13245,L1
MTC TV,seocho,13243,L1
MTC TV,shilin,21252,L1
MTC TV,sugamo,13242,L1
MTC TV,tabata,13244,L1
MTK,MTK_REFERENCE,15,L1
Multilaser - FIH Foxconn,ML-TI-MS80,8146,L1
MXQ,C9,9727,L3
MXQ,G9CX,10169,L1
MXQ,HD18QT,6077,L1
MXQ,MXQ,9499,L1
MYGICA,ATV1900,6869,L1
MYGICA,ATV380,6755,L1
Mytech,,25153,L1
Mytech,,25293,L1
NEC,CAL21,4137,L1
NEC,CAL21,4492,L1
NEC,KMP7R4D1-2A,4274,L1
NEC,KMP7R4D1-3A,4270,L1
NEC,KMP7R4H1-4A,4167,L1
NEC,KMP7R4H1-6A,4126,L1
NEC,KMP7R4K1-2A,4145,L1
NEC,KMP7R4K1-2A,4490,L1
NEC,KMP7R4L1-1A,4325,L1
NEC,LT-TLA,4194,L1
NEC,N-07D,4489,L1
NEC,N-08D,4163,L1
NEC,NE-201A1A,4119,L1
NEC,NE-202J0A,4175,L1
NEC,NE-202J0A,4491,L1
NEC,NEC_ANDROID_PHONE_2012,171,L1
NEC,NEC_KMP7R4H13A_QUALCOMM_SMARTPHONE_2012,249,L1
NEC,NEC_LTTLA_TABLET_2012,160,L1
NEC,NEC_SCOTCH_TABLET_2012,159,L1
Nemustech,Mbox,5280,L1
NET,DGCI362_UHD_NET,7862,L1
NET,DIW362_UHD_NET,7861,L1
NET,DIW362_UHD_NET,8502,L1
Netflix,dev1,10092,L3
netflix,dev1,6641,L3
Netflix,iOS,12984,L3
Netflix,iOS,14249,L3
Netflix,iOS,7061,L3
Netflix,NFANDROID1,9273,L3
Netflix,NFPS3-001-,7698,L1
Netflix,NFPS4-001-,7258,L1
Netflix,NFPS4-002-,7259,L1
Netflix,NFPS5-001-,18349,L3
Netflix,Refapp,15676,L3
NETGEAR,NTV300,4312,L1
NETGEM,,6403,L3
NETGEM,,7459,L1
NETGEM,,7460,L1
NETGEM,,7777,L1
NETGEM,N7900,7458,L1
NETGEM,N7900,7779,L1
NETGEM,N7950,10693,L1
NETGEM,N7950,10694,L1
NETGEM,N7950,10695,L1
NETGEM,N7950,10697,L1
NETGEM,N7950,10703,L1
NETGEM,N7950,10710,L1
Newglee,GL-011,9345,L1
Newglee,H22,8620,L1
Nexstreaming,,7383,L3
Nexstreaming,Android L3 In-App,14517,L3
Nintendo,Switch,10128,L3
Nintendo,Switch,26052,L3
Nintendo,Switch,9319,L1
Northern Avionics,,16737,L1
NOS,,6308,L3
Nothing,,25464,L1
Novatek TV,,8135,L1
Novatek,,15941,L1
Novatek,,23741,L1
Novatek,,6408,L1
Novatron,X45,24357,L3
Novatron,X45-2/X45,22957,L3
NTV+,DSIW387_UHD_NTV+,7636,L1
NVidia,darcy,6563,L3
NVidia,darcy_2019_renew/SHIELD Android TV,15895,L1
Nvidia,Foster,5485,L3
Nvidia,Foster_2019_renew/SHIELD Android TV,15894,L1
NVidia,he2290,6215,L1
NVIDIA,JETSON,8463,L1
NVidia,LOKI,5222,L1
NVidia,mdarcy,13366,L1
NVIDIA,NVIDIA_ANDROID_TEGRA3_FACTORY_TEST_2012,114,L1
Nvidia,Shield,4155,L1
NVidia,sif,13062,L1
Nvidia,TegraNote,4342,L1
Nvidia,TN7C,5388,L1
Nvidia,TN8,5389,L1
NXP,,13171,L1
NXP,,13744,L3
NXP,i.MX 8QuadMax MEK CPU Board,22263,L3
Oasis,one_mk2,6917,L1
Oculus test device make,Oculus test device model,23402,L1
Oculus,Go,7494,L1
Oculus,SantaCruz,8078,L1
OEM 5,OEM 5,6759,L1
OEM TV,OEM TV,6637,L1
On A Whim,WHIM-3/WHIM-4/WHIM-5,23898,L1
On Corp US Inc,XLDRCAV1,6534,L1
OnCue,STB-FIOS-001,6596,L1
ONDA,ONDA_S101_ANDROID_2012,269,L1
ONDA,V812,5226,L1
OnePlus TV - Harman,Oneplus_Dosa_IN,12568,L1
OnePlus TV,,22443,L1
OnePlus TV,Cebu,21440,L1
OnePlus TV,Dubai,23386,L1
Oneplus,,19996,L1
Oneplus,,20793,L1
Oneplus,,21429,L1
Oneplus,,24831,L1
Oneplus,,25414,L1
Oneplus,,25452,L1
Oneplus,,25530,L1
Oneplus,,25670,L1
Oneplus,,26112,L1
Oneplus,,26514,L1
Oneplus,,26515,L1
Oneplus,,26604,L1
OnePlus,AC2001/AC2003,20073,L1
OnePlus,GM1905/GM1903/GM1901/GM1900,21767,L1
OnePlus,GM1915,21796,L1
OnePlus,GM1917/GM1913/GM1911/GM1915/GM1910,21763,L1
OnePlus,GM1920,21766,L1
OnePlus,GM1925,21764,L1
OnePlus,HD1900/HD1905/HD1903/HD1901,21769,L1
OnePlus,HD1907,21768,L1
OnePlus,HD1910/HD1911/HD1913,21770,L1
OnePlus,HD1925,21765,L1
OnePlus,IN2015/IN2013/IN2011/IN2010,18816,L1
OnePlus,IN2017,18817,L1
OnePlus,IN2019,18818,L1
OnePlus,IN2025/IN2023/IN2020/IN2021,18815,L1
OnePlus,KB2000/KB2001/KB2003/KB2005,19909,L1
OnePlus,KB2007,19910,L1
OnePlus,LE2110/LE2111/LE2113/LE2115,21800,L1
OnePlus,LE2117,21803,L1
OnePlus,LE2119,21804,L1
OnePlus,LE2120/LE2121/LE2123/LE2125,21801,L1
OnePlus,LE2127,21802,L1
Oneplus,Nord,18054,L1
Oneplus,OnePlus5,7977,L1
Oneplus,OnePlus5T,7976,L1
Oneplus,OnePlus6,8038,L1
Oneplus,OnePlus6T,9937,L1
Oneplus,OnePlus6TSingle,9938,L1
Oneplus,OnePlus7,12968,L1
Oneplus,OnePlus7Pro,12619,L1
Oneplus,OnePlus7ProNR,12960,L1
Oneplus,OnePlus7ProTMO,12959,L1
Oneplus,OnePlus7T,15071,L1
Oneplus,OnePlus7TPro,15072,L1
Oneplus,OnePlus7TProNR,15798,L1
Oneplus,OnePlus7TTMO,14955,L1
Oneplus,OnePlus8,16652,L1
Oneplus,OnePlus8Pro,16653,L1
Oneplus,OnePlus8T,18914,L1
Oneplus,OnePlus8TMO,16654,L1
Oneplus,OnePlus8TTMO,18915,L1
Oneplus,OnePlus8Visible,18594,L1
Oneplus,OnePlus8VZW,16660,L1
Oneplus,OnePlus9,20039,L1
Oneplus,OnePlus9Pro,20040,L1
Oneplus,OnePlus9ProTMO,19997,L1
Oneplus,OnePlus9R,21022,L1
Oneplus,OnePlus9TMO,19995,L1
Oneplus,OnePlusN1,21578,L1
Oneplus,OnePlusN200,21414,L1
Oneplus,OnePlusN200TMO,21428,L1
Oneplus,OnePlusNordCE,21792,L1
Oneplus,OP5154L1,23440,L1
Oneplus,OP5155L1,23619,L1
Oneplus,OP515BL1,22288,L1
Oneplus,OP516EL1,24117,L1
Oneplus,OP516FL1,24118,L1
Oneplus,OP555BL1,24305,L1
Oneplus,OP7ProNRSpr,13590,L1
Opentech TV,USB6_IR80,8205,L1
Opera,,6424,L3
Oppo,,15024,L1
Oppo,,15025,L1
Oppo,,15026,L1
Oppo,,16366,L1
Oppo,,16977,L1
Oppo,,17610,L1
Oppo,,18673,L1
Oppo,,18675,L1
Oppo,,18854,L1
Oppo,,21532,L1
Oppo,,21609,L1
Oppo,,22001,L1
Oppo,,22002,L1
Oppo,,23270,L1
Oppo,,24043,L1
Oppo,,24326,L1
Oppo,,24816,L1
Oppo,,25115,L1
Oppo,,25447,L1
Oppo,,25658,L1
Oppo,,25825,L1
Oppo,,25841,L1
Oppo,,25874,L1
Oppo,,25921,L1
Oppo,,25940,L1
Oppo,,26012,L1
Oppo,,26014,L1
Oppo,,26144,L1
Oppo,,26289,L1
Oppo,,26411,L1
Oppo,,26531,L1
Oppo,,26540,L1
OPPO,,26573,L1
Oppo,,26656,L1
Oppo,A33w,18864,L1
Oppo,A73,10983,L1
Oppo,CPH1831,8893,L1
Oppo,CPH1833,10174,L1
Oppo,CPH1837,9037,L1
Oppo,CPH1851,9662,L1
Oppo,CPH1871,9669,L1
Oppo,CPH1875,9548,L1
Oppo,CPH1877,10305,L1
Oppo,CPH1887,10306,L1
Oppo,CPH1893,10175,L1
Oppo,CPH1903,10377,L1
Oppo,OP47CFL1,13990,L1
Oppo,OP47DDL1,12909,L1
Oppo,OP4845,13313,L1
Oppo,OP4845L1,13328,L1
Oppo,OP4847,13312,L1
Oppo,OP4847L1,13329,L1
Oppo,OP486B,14391,L1
Oppo,OP48A1,13836,L1
Oppo,OP4A57,14563,L1
Oppo,OP4A77,17600,L1
Oppo,OP4A79,16600,L1
Oppo,OP4AB5,16978,L1
Oppo,OP4ABB,17662,L1
Oppo,OP4B65L1,14963,L1
Oppo,OP4B79L1,18121,L1
Oppo,OP4B80L1,18122,L1
Oppo,OP4B81,14633,L1
Oppo,OP4B83L1,16378,L1
Oppo,OP4B9B,16450,L1
Oppo,OP4B9EL1,17252,L1
Oppo,OP4BA1L1,17101,L1
Oppo,OP4BA2L1,18058,L1
Oppo,OP4BA5L1,18059,L1
Oppo,OP4BAFL1,17502,L1
Oppo,OP4BDCL1,17958,L1
Oppo,OP4C2DL1,17268,L1
Oppo,OP4C39L1,15647,L1
Oppo,OP4C41L1,17269,L1
Oppo,OP4C45L1,17947,L1
Oppo,OP4C4B,15201,L1
Oppo,OP4C4BL1,15775,L1
Oppo,OP4C51L1,18368,L1
Oppo,OP4C5FL1,17058,L1
Oppo,OP4C72L1,17516,L1
Oppo,OP4C77L1,17512,L1
Oppo,OP4C7BL1,17507,L1
Oppo,OP4C87L1,17948,L1
Oppo,OP4E35,18972,L1
Oppo,OP4E3F,20472,L1
Oppo,OP4E75,22906,L1
Oppo,OP4E75L1,22997,L1
Oppo,OP4E99,20515,L1
Oppo,OP4EE8L1,18777,L1
Oppo,OP4EF3L1,18561,L1
Oppo,OP4EFDL1,18560,L1
Oppo,OP4F0BL1,19953,L1
Oppo,OP4F11L1,21002,L1
Oppo,OP4F1BL1,19990,L1
Oppo,OP4F1FL1,19879,L1
Oppo,OP4F25L1,19673,L1
Oppo,OP4F2BL1,20598,L1
Oppo,OP4F39L1,20577,L1
Oppo,OP4F43L1,20628,L1
Oppo,OP4F4DL1,20501,L1
Oppo,OP4F53L1,21816,L1
Oppo,OP4F57L1,20488,L1
Oppo,OP4F7FL1,21712,L1
Oppo,OP4F81L1,21683,L1
Oppo,OP4F83L1,22307,L1
Oppo,OP4FA7L1,21910,L1
Oppo,OP5209L1,24093,L1
Oppo,OP520DL1,23903,L1
Oppo,OP5267,24255,L1
Oppo,OP52D1L1,24045,L1
Oppo,OP52D5L1,23904,L1
Oppo,OP52E1L1,23744,L1
Oppo,OP52EBL1,22841,L1
Oppo,OP530DL1,23274,L1
Oppo,OP5312L1,24407,L1
Oppo,OP532BL1,24685,L1
Oppo,OP532FL1,24323,L1
Oppo,OP533FL1,24796,L1
Oppo,OPD4A1L1,24264,L1
OPPO,OPPO_MSM8260_X907_ANDROID_2012,294,L1
Oppo,PAFM00,8798,L1
OPPO,PDET10,21087,L3
Oppo,R9,18937,L1
Oppo,R9s,18932,L1
Oppo,RE507C,22656,L1
Oppo,RE50C1,18800,L1
Oppo,RE50C1L1,20625,L1
Oppo,RE513CL1,21751,L1
Oppo,RE5471,23991,L1
Oppo,RE5489,25146,L1
Oppo,RE548BL1,24519,L1
Oppo,RE54ABL1,22658,L1
Oppo,RE54B4L1,22659,L1
Oppo,RE54BFL1,25076,L1
Oppo,RE54C1L1,22868,L1
Oppo,RE54CBL1,24644,L1
Oppo,RE54D8L1,24468,L1
Oppo,RE54E2L1,25073,L1
Oppo,RE58A0L1,22839,L1
Oppo,RE58B2L1,24121,L1
Oppo,RE811C,21849,L1
Oppo,RE879AL1,23409,L1
Oppo,RE879EL1,24134,L1
Oppo,RE87BAL1,24340,L1
Oppo,RE87CCL1,24686,L1
Oppo,RED8ACL1,23940,L1
Oppo,RED8BEL1,25151,L1
Oppo,RED8C1L1,24309,L1
Oppo,RED8CDL1,25584,L1
Oppo,RMX1821,11727,L1
Oppo,RMX1831,10982,L1
Oppo,RMX1851,12867,L1
Oppo,RMX1901,13800,L1
Oppo,RMX1921,14523,L1
Oppo,RMX1931CN,15049,L1
Oppo,RMX1931L1,22785,L1
Oppo,RMX1971,14642,L1
Oppo,RMX1971L1,15927,L1
Oppo,RMX1991CN,14898,L1
Oppo,RMX1992L1,23024,L1
Oppo,RMX1993L1,22702,L1
Oppo,RMX2001,16946,L1
Oppo,RMX2001L1,18587,L1
Oppo,RMX2020L1,19756,L1
Oppo,RMX2021,17503,L1
Oppo,RMX2041,17397,L1
Oppo,RMX2051,16573,L1
Oppo,RMX2061,16873,L1
Oppo,RMX2061L1,18485,L1
Oppo,RMX2063L1,23023,L1
Oppo,RMX2071,17121,L1
Oppo,RMX2075L1,23025,L1
Oppo,RMX2076L1,23026,L1
Oppo,RMX2081,17407,L1
Oppo,RMX2081L1,23004,L1
Oppo,RMX2083L1,23005,L1
Oppo,RMX2085L1,23006,L1
Oppo,RMX2086L1,23007,L1
Oppo,RMX2111L1,19513,L1
Oppo,RMX2117L1,22278,L1
Oppo,RMX2121CN,23376,L1
Oppo,RMX2121L1,19217,L1
Oppo,RMX2151L1,18463,L1
Oppo,RMX2156L1,22748,L1
Oppo,RMX2170L1,19599,L1
Oppo,RMX2176L1,19594,L1
Oppo,RMX2195L1,20539,L1
Oppo,RMX2202CN,20727,L1
Oppo,RMX2202L1,21010,L1
Oppo,RMX3031CN,21571,L1
Oppo,RMX3031L1,21703,L1
Oppo,RMX3061,21057,L1
Oppo,RMX3081L1,20883,L1
Oppo,RMX3085L1,21313,L1
Oppo,RMX3092CN,20402,L1
Oppo,RMX3203L1,22612,L1
Optiemus - Harman,BBG100,8101,L1
Optiemus - Harman,bbg100,9458,L1
ORANGE PL,DIW362_OPL_PR_L,13172,L1
ORANGE PL,DIW362_OraPL_BE,9974,L1
ORANGE PL,DSIW362_OPL_PR_L,13173,L1
ORANGE PL,DSIW362_OraPL_BE,9975,L1
ORANGE,DTIW385_Orange,7635,L1
ORANGE,DTIW385BF_Orange,7640,L1
OrangeSpain,GX-SP680EL,7004,L1
OSOM,,24974,L1
PACE,,7542,L1
PACE,,7553,L1
PACE,XG1v1,7547,L1
PACE,XG1v1,7548,L1
PACE,XG1v3,7546,L1
PACE,XG1v3,7550,L1
PACE,XG2v2,7552,L1
PACE,Xi3v2,7556,L1
PACE,Xi3v2,7557,L1
PACE,Xi5,7558,L1
PACE,Xi5,7559,L1
PACE,XiD,7564,L1
PACE,XiD,7565,L1
Palm,Pepito,9745,L1
Panasonic - Pegatron,,11789,L1
Panasonic - Pegatron,,22276,L1
Panasonic - Pegatron,,25376,L1
Panasonic - Pegatron,,25833,L1
Panasonic - Pegatron,GX600C,14618,L1
Panasonic - Pegatron,JX700C,21782,L1
Panasonic - Pegatron,JX900C,23360,L1
Panasonic - Pegatron,Panasonic_848,22287,L1
Panasonic - Windriver,Altus4K24,12623,L1
Panasonic Auto,,14825,L1
Panasonic Auto,seahawk,18229,L1
Panasonic Corporation,C01AS,5325,L1
Panasonic Corporation,chopper,5181,L1
Panasonic Corporation,DMC-CM1,5607,L1
Panasonic Corporation,fz_b2bb,5774,L1
Panasonic Corporation,fz_b2d,6502,L1
Panasonic Mobile Communications,EB-4063-AD,5203,L1
Panasonic Mobile Communications,EB-4064-W,5201,L1
Panasonic Mobile Communications,EB-4064-W,5202,L1
Panasonic Mobile Communications,EB-4064-X,5200,L1
Panasonic TV,,17025,L1
Panasonic TV,Jupiter,17553,L1
PANASONIC,,13682,L1
PANASONIC,,13683,L1
Panasonic,,26700,L1
Panasonic,2013MTK5590,15058,L1
Panasonic,2013Pro4,14062,L1
Panasonic,2014LD6,14868,L1
Panasonic,2016LD6,6404,L1
Panasonic,2016MT5581P,7001,L1
Panasonic,2016MT5810,6406,L1
Panasonic,2016MT5810,7109,L1
Panasonic,2016SLD8A,6405,L1
Panasonic,2016SLD8A,7108,L1
Panasonic,2017MT5581P,7063,L1
Panasonic,2017MT5811,7002,L1
Panasonic,2017MT5811/TX-40EXW604,7062,L1
Panasonic,2018MT5581P,7728,L1
Panasonic,2018MT5811/TX-43FXW754,7727,L1
Panasonic,2019MT5813,8870,L1
Panasonic,2019MT5813/TH-49GX850,9988,L1
Panasonic,2020MT5813,15628,L1
Panasonic,2021MT5816,18153,L1
Panasonic,2022 MT5816,23560,L1
Panasonic,32LC002 Eval board,5805,L1
Panasonic,BD2011 BD Player 2011 model using Panasonic Chip,5825,L1
Panasonic,BD75,5160,L1
Panasonic,BD75,5747,L1
Panasonic,COMMON_LD6,5897,L1
Panasonic,COMMON_MT5595,5896,L1
Panasonic,COMMON_MTK,5899,L1
Panasonic,COMMON_SLD8A,5898,L1
Panasonic,ES630/600/500,7064,L1
Panasonic,FX505,8625,L1
Panasonic,JT-B1,4099,L1
Panasonic,NW14_PRO4TVP2K,6499,L1
Panasonic,NW14_Pro5TV,5746,L1
Panasonic,NW15_Pro5,6254,L1
Panasonic,P-02E,4353,L1
Panasonic,P-03E,4212,L1
PANASONIC,PANASONIC,7,L1
PANASONIC,PANASONIC_ANDROID_MOBILE_2012,176,L1
PANASONIC,PANASONIC_ANDROID_REFERENCE_2012,172,L1
PANASONIC,PANASONIC_P02E_ANDROID_2012,285,L1
PANASONIC,PANASONIC_P06D_PHONE_2012,155,L1
PANASONIC,PANASONIC_P08D_TABLET_2012,164,L1
PANASONIC,PANASONIC_STREAMING_PLAYER_2013,277,L1
PANASONIC,PANASONICSLD3001,64,L1
Panasonic,PAVCCZ02,5885,L1
Panasonic,PAVCCZ06,5887,L1
Panasonic,PAVCCZ08/PAVCKM04,5886,L1
Panasonic,PAVCCZ08/PAVCKM04,5888,L1
Panasonic,S810,24645,L3
Panasonic,TZ-HT3500BW/TZ-LT1500BW,17876,L1
Panasonic,UBZ1,6361,L1
Panasonic,W14_PEAKSSERIES,5910,L1
Panodic TV - Harman,IPHDCK16H,10686,L1
Panodic,IP3012A8,7031,L1
Panodic,IP3012A8,7953,L1
Panodic,IP3012A8,9134,L1
PANTECH,PANTECH_ANDROID_MOBILE_2012,187,L1
PANTECH,PANTECH_P5100_ANDROID_NVIDIA_2012,245,L1
PB,M5-2202,4381,L1
PDi Communication Systems Inc.,,21719,L3
PDI,,6601,L3
PDI,PD251,6600,L3
Pegatron - Windriver,embt4,16053,L1
Pegatron - Windriver,Q10,12681,L1
Pegatron - Windriver,Q10A,13049,L1
Pegatron,,6542,L1
